	K562_NFIA_BX_rep1_hg38_NFIA-d95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_sense.cdt	K562_NFIA_BX_rep1_hg38_NFIA-d95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_anti.cdt
chr6_41953326_41953341	1.4950092579772676	1.4950092579772676
chr6_6661877_6661892	5.98003703190907	5.98003703190907
chr7_105647789_105647804	31.395194417522617	1.4950092579772676
chr7_139560861_139560876	37.37523144943168	7.475046289886338
chr7_140698682_140698697	1.4950092579772676	13.455083321795408
chr7_143635599_143635614	10.465064805840873	7.475046289886338
chr7_150901637_150901652	11.96007406381814	1.4950092579772676
chr7_153403074_153403089	10.465064805840873	10.465064805840873
chr7_68770880_68770895	4.485027773931803	1.4950092579772676
chr7_77679123_77679138	16.445101837749945	1.4950092579772676
chr7_95398708_95398723	17.94011109572721	4.485027773931803
chr8_10062201_10062216	1.4950092579772676	4.485027773931803
chr8_101099453_101099468	2.990018515954535	4.485027773931803
chr8_124768410_124768425	35.880222191454415	5.98003703190907
chr8_130313983_130313998	4.485027773931803	5.98003703190907
chr8_140479973_140479988	8.970055547863605	17.94011109572721
chr8_28686514_28686529	16.445101837749945	10.465064805840873
chr8_38497484_38497499	34.38521293347714	7.475046289886338
chr8_73683059_73683074	10.465064805840873	29.90018515954535
chr9_129775711_129775726	2.990018515954535	14.950092579772676
chr9_132242406_132242421	7.475046289886338	16.445101837749945
chr9_38071651_38071666	19.435120353704477	5.98003703190907
chrX_19342487_19342502	10.465064805840873	5.98003703190907
chrX_38426990_38427005	20.930129611681746	2.990018515954535
chrX_40003586_40003601	20.93012961168175	0.0
chrX_64198188_64198203	8.970055547863605	7.475046289886338
chr1_110004791_110004806	16.445101837749945	4.485027773931803
chr1_116162202_116162217	35.88022219145442	16.445101837749945
chr1_144053794_144053809	11.96007406381814	5.98003703190907
chr1_148361702_148361717	13.455083321795408	4.485027773931803
chr1_151898613_151898628	32.89020367549987	2.990018515954535
chr1_162630789_162630804	4.485027773931803	7.475046289886338
chr1_183045465_183045480	7.475046289886338	17.94011109572721
chr1_223403363_223403378	8.970055547863605	11.96007406381814
chr1_223719948_223719963	8.970055547863605	5.98003703190907
chr1_231242024_231242039	13.455083321795408	1.4950092579772676
chr1_247055318_247055333	5.98003703190907	13.455083321795408
chr1_247471744_247471759	2.990018515954535	1.4950092579772676
chr1_247494886_247494901	11.96007406381814	4.485027773931803
chr1_2586984_2586999	4.485027773931803	25.415157385613547
chr1_28751883_28751898	8.970055547863605	22.42513886965901
chr1_31444998_31445013	4.485027773931803	10.465064805840873
chr1_58718681_58718696	7.475046289886338	7.475046289886338
chr10_17427382_17427397	49.33530551324982	2.990018515954535
chr10_28261761_28261776	22.42513886965901	5.98003703190907
chr10_69230271_69230286	31.39519441752261	23.92014812763628
chr10_91541783_91541798	8.970055547863605	1.4950092579772676
chr11_44525037_44525052	4.485027773931803	0.0
chr11_65308705_65308720	2.990018515954535	2.990018515954535
chr11_6577226_6577241	8.970055547863605	25.415157385613547
chr11_89829403_89829418	26.910166643590813	4.485027773931803
chr12_107038847_107038862	1.4950092579772676	1.4950092579772676
chr12_110745815_110745830	8.970055547863605	10.465064805840873
chr12_18458835_18458850	5.98003703190907	0.0
chr12_29958019_29958034	17.94011109572721	5.98003703190907
chr12_33331165_33331180	1.4950092579772676	4.485027773931803
chr12_33433172_33433187	4.485027773931803	5.98003703190907
chr12_33678773_33678788	5.98003703190907	7.475046289886338
chr12_65266006_65266021	2.990018515954535	8.970055547863605
chr12_8261387_8261402	34.38521293347714	10.465064805840873
chr13_31945411_31945426	7.475046289886338	10.465064805840873
chr13_49293284_49293299	52.32532402920435	7.475046289886338
chr13_80251671_80251686	5.98003703190907	4.485027773931803
chr14_102377887_102377902	23.92014812763628	11.96007406381814
chr14_23694822_23694837	4.485027773931803	2.990018515954535
chr14_55454808_55454823	11.96007406381814	0.0
chr15_34802992_34803007	20.93012961168175	5.98003703190907
chr15_40420958_40420973	11.96007406381814	0.0
chr16_1832593_1832608	7.475046289886338	7.475046289886338
chr16_22007857_22007872	35.880222191454415	0.0
chr16_30524326_30524341	4.485027773931803	13.455083321795408
chr16_48408882_48408897	8.970055547863605	4.485027773931803
chr17_39598215_39598230	5.98003703190907	11.96007406381814
chr17_49063951_49063966	4.485027773931803	7.475046289886338
chr19_13850622_13850637	4.485027773931803	7.475046289886338
chr19_17591976_17591991	2.990018515954535	26.910166643590806
chr19_17871172_17871187	11.96007406381814	11.96007406381814
chr19_35214103_35214118	20.930129611681743	5.98003703190907
chr19_35740935_35740950	32.89020367549988	2.990018515954535
chr19_39111864_39111879	4.485027773931803	2.990018515954535
chr19_44500285_44500300	10.465064805840873	2.990018515954535
chr19_45336238_45336253	14.950092579772676	1.4950092579772676
chr19_47283628_47283643	19.435120353704477	11.96007406381814
chr2_112700195_112700210	22.425138869659015	11.96007406381814
chr2_175156614_175156629	4.485027773931803	8.970055547863605
chr2_201080770_201080785	13.455083321795408	8.970055547863605
chr2_203080636_203080651	22.42513886965901	2.990018515954535
chr2_203650921_203650936	10.465064805840873	1.4950092579772676
chr2_20852320_20852335	14.950092579772676	5.98003703190907
chr2_237041375_237041390	1.4950092579772676	4.485027773931803
chr2_24928586_24928601	14.950092579772676	11.96007406381814
chr2_38599185_38599200	37.37523144943167	19.435120353704477
chr2_63064394_63064409	25.41515738561354	10.465064805840873
chr2_75548199_75548214	7.475046289886338	14.950092579772676
chr2_84920353_84920368	1.4950092579772676	8.970055547863605
chr2_96859488_96859503	7.475046289886338	7.475046289886338
chr20_3118707_3118722	38.87024070740895	11.96007406381814
chr20_46568831_46568846	5.98003703190907	4.485027773931803
chr21_13980328_13980343	8.970055547863605	1.4950092579772676
chr3_112856790_112856805	11.96007406381814	16.445101837749945
chr3_123273744_123273759	25.41515738561354	11.96007406381814
chr3_123602546_123602561	1.4950092579772676	1.4950092579772676
chr3_123618927_123618942	7.475046289886338	13.455083321795408
chr3_150597840_150597855	16.445101837749945	7.475046289886338
chr3_171650834_171650849	31.39519441752261	14.950092579772676
chr3_20324864_20324879	0.0	11.96007406381814
chr3_42653780_42653795	5.98003703190907	4.485027773931803
chr3_58040334_58040349	13.455083321795408	4.485027773931803
chr3_59818708_59818723	2.990018515954535	5.98003703190907
chr4_102628129_102628144	19.435120353704477	10.465064805840873
chr4_109462485_109462500	8.970055547863605	0.0
chr4_119370555_119370570	0.0	4.485027773931803
chr4_38673232_38673247	1.4950092579772676	2.990018515954535
chr4_48780959_48780974	5.98003703190907	1.4950092579772676
chr5_115513363_115513378	7.475046289886338	5.98003703190907
chr5_35745847_35745862	2.990018515954535	8.970055547863605
chr5_39041066_39041081	10.465064805840873	14.950092579772676
chr5_80184476_80184491	7.475046289886338	10.465064805840873
chr5_98816797_98816812	7.475046289886338	2.990018515954535
chr6_109374531_109374546	17.94011109572721	19.435120353704477
chr6_14804896_14804911	7.475046289886338	5.98003703190907
chr6_15936580_15936595	8.970055547863605	16.445101837749945
chr6_33958658_33958673	16.445101837749945	2.990018515954535
chr6_53180425_53180440	17.94011109572721	8.970055547863605
chr7_116353825_116353840	11.96007406381814	5.98003703190907
chr7_130287070_130287085	1.4950092579772676	8.970055547863605
chr7_138338484_138338499	4.485027773931803	0.0
chr7_139443373_139443388	2.990018515954535	4.485027773931803
chr7_21417821_21417836	1.4950092579772676	16.445101837749945
chr8_11571886_11571901	5.98003703190907	5.98003703190907
chr8_123485467_123485482	7.475046289886338	23.92014812763628
chr8_127797541_127797556	11.96007406381814	8.970055547863605
chr8_127980450_127980465	0.0	2.990018515954535
chr8_129591967_129591982	1.4950092579772676	10.465064805840873
chr8_130033340_130033355	2.990018515954535	7.475046289886338
chr8_134839222_134839237	11.96007406381814	13.455083321795408
chr8_20105795_20105810	4.485027773931803	1.4950092579772676
chr8_29186555_29186570	16.445101837749945	7.475046289886338
chr8_8794981_8794996	8.970055547863605	13.455083321795408
chr8_98165937_98165952	4.485027773931803	5.98003703190907
chr9_123305983_123305998	19.435120353704477	4.485027773931803
chr9_128419127_128419142	5.98003703190907	8.970055547863605
chr9_128442329_128442344	10.465064805840873	7.475046289886338
chr9_129640222_129640237	17.94011109572721	4.485027773931803
chr9_135992544_135992559	11.96007406381814	13.455083321795408
chr9_136723809_136723824	5.98003703190907	2.990018515954535
chr9_98391607_98391622	7.475046289886338	2.990018515954535
chrX_131924060_131924075	4.485027773931803	10.465064805840873
chrX_150683297_150683312	14.950092579772676	23.92014812763628
chrX_38806220_38806235	5.98003703190907	4.485027773931803
chrX_48068666_48068681	10.465064805840873	4.485027773931803
chrX_85112395_85112410	5.98003703190907	10.465064805840873
chr1_116130560_116130575	7.475046289886338	4.485027773931803
chr1_143626072_143626087	0.0	0.0
chr1_168903627_168903642	17.94011109572721	16.445101837749945
chr1_172054362_172054377	4.485027773931803	4.485027773931803
chr1_210761343_210761358	2.990018515954535	5.98003703190907
chr1_237864520_237864535	4.485027773931803	1.4950092579772676
chr1_30194356_30194371	14.950092579772676	7.475046289886338
chr1_66576757_66576772	10.465064805840873	1.4950092579772676
chr1_70504657_70504672	4.485027773931803	2.990018515954535
chr10_110620261_110620276	5.98003703190907	8.970055547863605
chr10_55782375_55782390	14.950092579772676	2.990018515954535
chr10_61803441_61803456	11.96007406381814	10.465064805840873
chr10_76092019_76092034	22.42513886965901	7.475046289886338
chr10_91378258_91378273	5.98003703190907	0.0
chr11_61949569_61949584	19.435120353704477	7.475046289886338
chr11_67501010_67501025	13.455083321795408	17.94011109572721
chr11_74449433_74449448	8.970055547863605	20.930129611681743
chr11_77035828_77035843	16.445101837749945	2.990018515954535
chr12_11853331_11853346	22.425138869659015	23.92014812763628
chr12_26272032_26272047	13.455083321795408	5.98003703190907
chr12_34308806_34308821	2.990018515954535	1.4950092579772676
chr12_92003731_92003746	10.465064805840873	8.970055547863605
chr15_34850283_34850298	13.455083321795408	0.0
chr15_41972685_41972700	4.485027773931803	0.0
chr15_91069681_91069696	2.990018515954535	17.94011109572721
chr16_10587813_10587828	5.98003703190907	4.485027773931803
chr16_10922010_10922025	16.445101837749945	11.96007406381814
chr16_1378413_1378428	4.485027773931803	1.4950092579772676
chr16_27348181_27348196	20.930129611681743	1.4950092579772676
chr16_85395838_85395853	10.465064805840873	1.4950092579772676
chr17_19398446_19398461	2.990018515954535	10.465064805840873
chr17_20541133_20541148	11.96007406381814	4.485027773931803
chr17_47822012_47822027	4.485027773931803	0.0
chr17_48053572_48053587	2.990018515954535	4.485027773931803
chr17_75668681_75668696	29.900185159545345	14.950092579772676
chr17_76044803_76044818	38.87024070740894	20.930129611681743
chr17_77425066_77425081	4.485027773931803	1.4950092579772676
chr18_76959086_76959101	7.475046289886338	4.485027773931803
chr19_11142682_11142697	0.0	0.0
chr19_19377927_19377942	2.990018515954535	7.475046289886338
chr19_30084732_30084747	8.970055547863605	16.445101837749945
chr19_3745849_3745864	14.950092579772676	0.0
chr2_134124200_134124215	7.475046289886338	2.990018515954535
chr2_15352554_15352569	25.415157385613547	13.455083321795408
chr2_168439706_168439721	14.950092579772676	8.970055547863605
chr2_170466817_170466832	2.990018515954535	11.96007406381814
chr2_174312759_174312774	17.94011109572721	25.415157385613547
chr2_222833592_222833607	13.455083321795408	10.465064805840873
chr2_42974545_42974560	7.475046289886338	2.990018515954535
chr2_46916295_46916310	41.86025922336348	22.42513886965901
chr2_61167735_61167750	5.98003703190907	4.485027773931803
chr2_62208600_62208615	7.475046289886338	16.445101837749945
chr2_85576345_85576360	7.475046289886338	4.485027773931803
chr2_87106258_87106273	4.485027773931803	2.990018515954535
chr2_98514461_98514476	16.445101837749945	7.475046289886338
chr20_34496514_34496529	16.445101837749945	5.98003703190907
chr20_37880847_37880862	25.41515738561354	7.475046289886338
chr20_44457122_44457137	2.990018515954535	1.4950092579772676
chr20_47242692_47242707	28.40517590156808	5.98003703190907
chr20_63657110_63657125	13.455083321795408	5.98003703190907
chr21_29079385_29079400	14.950092579772676	16.445101837749945
chr21_31781906_31781921	11.96007406381814	2.990018515954535
chr22_19870329_19870344	4.485027773931803	4.485027773931803
chr22_20733879_20733894	10.465064805840873	22.425138869659015
chr22_22755468_22755483	1.4950092579772676	8.970055547863605
chr22_39463172_39463187	8.970055547863605	8.970055547863605
chr22_45318332_45318347	1.4950092579772676	4.485027773931803
chr3_11635193_11635208	1.4950092579772676	5.98003703190907
chr3_13876779_13876794	11.96007406381814	4.485027773931803
chr3_195163865_195163880	14.950092579772676	8.970055547863605
chr3_31523764_31523779	5.98003703190907	11.96007406381814
chr3_9399444_9399459	22.425138869659015	2.990018515954535
chr4_147701168_147701183	14.950092579772676	7.475046289886338
chr4_186824148_186824163	10.465064805840873	4.485027773931803
chr4_68132325_68132340	5.98003703190907	1.4950092579772676
chr5_112894021_112894036	10.465064805840873	16.445101837749945
chr6_149846491_149846506	8.970055547863605	4.485027773931803
chr6_2257553_2257568	16.445101837749945	11.96007406381814
chr6_43810079_43810094	8.970055547863605	13.455083321795408
chr6_49892603_49892618	20.930129611681743	4.485027773931803
chr6_84200185_84200200	7.475046289886338	4.485027773931803
chr7_128833541_128833556	2.990018515954535	13.455083321795408
chr7_28433951_28433966	0.0	0.0
chr7_34036147_34036162	7.475046289886338	2.990018515954535
chr7_64850294_64850309	13.455083321795408	7.475046289886338
chr7_91628958_91628973	5.98003703190907	11.96007406381814
chr8_107274263_107274278	22.425138869659015	5.98003703190907
chr8_128973553_128973568	13.455083321795408	8.970055547863605
chr8_143691129_143691144	4.485027773931803	2.990018515954535
chr8_17496041_17496056	16.445101837749945	14.950092579772676
chr8_31056236_31056251	7.475046289886338	22.425138869659015
chr8_48188397_48188412	14.950092579772676	1.4950092579772676
chr8_52628966_52628981	17.94011109572721	16.445101837749945
chr8_5963699_5963714	1.4950092579772676	1.4950092579772676
chr8_90166645_90166660	14.950092579772676	32.89020367549988
chr9_113059952_113059967	14.950092579772676	2.990018515954535
chr9_120856874_120856889	10.465064805840873	2.990018515954535
chr9_126681501_126681516	5.98003703190907	10.465064805840873
chr9_127277970_127277985	20.930129611681743	22.425138869659015
chr9_127858883_127858898	28.40517590156808	14.950092579772676
chr9_127960948_127960963	14.950092579772676	4.485027773931803
chr9_76646533_76646548	2.990018515954535	8.970055547863605
chr9_99023954_99023969	7.475046289886338	7.475046289886338
chrX_121028604_121028619	11.96007406381814	19.435120353704477
chrX_15270122_15270137	4.485027773931803	0.0
chrX_49292565_49292580	11.96007406381814	2.990018515954535
chr1_14737767_14737782	14.950092579772676	1.4950092579772676
chr1_156102053_156102068	13.455083321795408	7.475046289886338
chr1_169202759_169202774	4.485027773931803	8.970055547863605
chr1_17212940_17212955	2.990018515954535	5.98003703190907
chr1_1843009_1843024	13.455083321795408	14.950092579772676
chr1_198561448_198561463	1.4950092579772676	8.970055547863605
chr1_206493464_206493479	2.990018515954535	10.465064805840873
chr1_20859180_20859195	5.98003703190907	7.475046289886338
chr1_21171096_21171111	10.465064805840873	11.96007406381814
chr1_21924542_21924557	14.950092579772676	13.455083321795408
chr1_28518073_28518088	22.425138869659012	7.475046289886338
chr1_44620177_44620192	8.970055547863605	7.475046289886338
chr1_45801568_45801583	23.92014812763628	16.445101837749945
chr1_46525548_46525563	10.465064805840873	13.455083321795408
chr1_52945410_52945425	2.990018515954535	11.96007406381814
chr1_53046689_53046704	7.475046289886338	7.475046289886338
chr1_91656270_91656285	5.98003703190907	2.990018515954535
chr10_110270108_110270123	22.42513886965901	8.970055547863605
chr10_110619681_110619696	5.98003703190907	10.465064805840873
chr10_117684812_117684827	20.930129611681743	1.4950092579772676
chr10_122882978_122882993	5.98003703190907	1.4950092579772676
chr10_15487595_15487610	7.475046289886338	11.96007406381814
chr10_21706004_21706019	10.465064805840873	10.465064805840873
chr10_49923995_49924010	16.445101837749945	19.435120353704477
chr10_58209867_58209882	5.98003703190907	4.485027773931803
chr10_72315325_72315340	7.475046289886338	11.96007406381814
chr10_97685661_97685676	8.970055547863605	4.485027773931803
chr11_11609100_11609115	2.990018515954535	7.475046289886338
chr11_3916353_3916368	34.38521293347715	23.920148127636274
chr11_5597164_5597179	13.455083321795408	11.96007406381814
chr12_109680605_109680620	7.475046289886338	14.950092579772676
chr12_19068328_19068343	17.94011109572721	4.485027773931803
chr12_23040940_23040955	5.98003703190907	11.96007406381814
chr12_26870970_26870985	5.98003703190907	8.970055547863605
chr12_52634695_52634710	19.435120353704477	2.990018515954535
chr13_18568190_18568205	13.455083321795408	0.0
chr13_28412115_28412130	7.475046289886338	4.485027773931803
chr14_61463018_61463033	4.485027773931803	5.98003703190907
chr14_73717422_73717437	4.485027773931803	2.990018515954535
chr14_77882237_77882252	11.96007406381814	4.485027773931803
chr15_35785019_35785034	2.990018515954535	1.4950092579772676
chr15_52085498_52085513	20.930129611681743	19.435120353704477
chr15_73995317_73995332	7.475046289886338	19.435120353704477
chr15_76206438_76206453	29.900185159545345	20.930129611681743
chr15_76265934_76265949	19.435120353704477	4.485027773931803
chr15_92709325_92709340	8.970055547863605	16.445101837749945
chr15_95148378_95148393	10.465064805840873	2.990018515954535
chr16_19913502_19913517	14.950092579772676	14.950092579772676
chr16_53829531_53829546	35.88022219145441	13.455083321795408
chr16_57235349_57235364	0.0	1.4950092579772676
chr16_67475444_67475459	8.970055547863605	11.96007406381814
chr17_27315569_27315584	7.475046289886338	14.950092579772676
chr17_48088911_48088926	14.950092579772676	22.425138869659015
chr17_50596673_50596688	7.475046289886338	19.435120353704477
chr17_56915783_56915798	16.445101837749945	5.98003703190907
chr17_65052765_65052780	13.455083321795408	0.0
chr17_77127909_77127924	10.465064805840873	2.990018515954535
chr18_55406046_55406061	4.485027773931803	2.990018515954535
chr19_56261271_56261286	7.475046289886338	1.4950092579772676
chr19_8521197_8521212	11.96007406381814	8.970055547863605
chr2_180953732_180953747	13.455083321795408	20.930129611681743
chr2_219269521_219269536	5.98003703190907	2.990018515954535
chr2_239399608_239399623	32.890203675499876	11.96007406381814
chr2_25377193_25377208	5.98003703190907	7.475046289886338
chr2_27074956_27074971	5.98003703190907	7.475046289886338
chr2_70627653_70627668	2.990018515954535	14.950092579772676
chr2_80150192_80150207	13.455083321795408	7.475046289886338
chr2_85591736_85591751	17.94011109572721	7.475046289886338
chr20_32685648_32685663	8.970055547863605	16.445101837749945
chr20_3603296_3603311	29.90018515954535	2.990018515954535
chr20_54168005_54168020	11.96007406381814	1.4950092579772676
chr20_5758712_5758727	44.85027773931802	0.0
chr20_59008063_59008078	34.385212933477156	13.455083321795408
chr21_41958377_41958392	22.42513886965901	10.465064805840873
chr22_19663623_19663638	8.970055547863605	8.970055547863605
chr22_21419714_21419729	8.970055547863605	13.455083321795408
chr22_24407126_24407141	1.4950092579772676	2.990018515954535
chr22_29079447_29079462	13.455083321795408	11.96007406381814
chr3_129586021_129586036	14.950092579772676	17.94011109572721
chr3_152794905_152794920	13.455083321795408	5.98003703190907
chr3_155731004_155731019	32.89020367549988	5.98003703190907
chr3_157163415_157163430	11.96007406381814	7.475046289886338
chr3_194756532_194756547	13.455083321795408	5.98003703190907
chr3_39428813_39428828	5.98003703190907	13.455083321795408
chr3_42600763_42600778	5.98003703190907	0.0
chr3_52307771_52307786	10.465064805840873	1.4950092579772676
chr4_105122575_105122590	7.475046289886338	11.96007406381814
chr4_133969671_133969686	1.4950092579772676	0.0
chr4_159273267_159273282	5.98003703190907	17.94011109572721
chr4_186216907_186216922	17.94011109572721	11.96007406381814
chr5_119307863_119307878	7.475046289886338	5.98003703190907
chr5_141833145_141833160	2.990018515954535	2.990018515954535
chr5_172817355_172817370	7.475046289886338	1.4950092579772676
chr5_55501571_55501586	13.455083321795408	13.455083321795408
chr5_69161835_69161850	17.94011109572721	16.445101837749945
chr5_76663826_76663841	14.950092579772676	4.485027773931803
chr6_129676091_129676106	4.485027773931803	5.98003703190907
chr6_129844203_129844218	10.465064805840873	20.93012961168175
chr6_136953063_136953078	16.445101837749945	2.990018515954535
chr6_142846113_142846128	2.990018515954535	2.990018515954535
chr6_28863401_28863416	16.445101837749945	7.475046289886338
chr6_35451674_35451689	16.445101837749945	1.4950092579772676
chr6_41449934_41449949	8.970055547863605	55.31534254515888
chr6_84718618_84718633	14.950092579772676	7.475046289886338
chr7_111029897_111029912	10.465064805840873	2.990018515954535
chr7_119967436_119967451	1.4950092579772676	2.990018515954535
chr7_143822027_143822042	4.485027773931803	7.475046289886338
chr7_30145105_30145120	14.950092579772676	5.98003703190907
chr7_39027685_39027700	1.4950092579772676	8.970055547863605
chr7_7159224_7159239	11.96007406381814	8.970055547863605
chr7_73828032_73828047	1.4950092579772676	2.990018515954535
chr7_78015789_78015804	10.465064805840873	1.4950092579772676
chr8_21814213_21814228	10.465064805840873	4.485027773931803
chr8_24908008_24908023	8.970055547863605	19.435120353704477
chr8_30910735_30910750	17.94011109572721	14.950092579772676
chr8_85913166_85913181	7.475046289886338	4.485027773931803
chr8_8626019_8626034	4.485027773931803	7.475046289886338
chr8_94968055_94968070	14.950092579772676	10.465064805840873
chr9_111731279_111731294	37.37523144943168	10.465064805840873
chr9_123009120_123009135	8.970055547863605	1.4950092579772676
chr9_124431732_124431747	25.41515738561354	8.970055547863605
chr9_129007579_129007594	14.950092579772676	16.445101837749945
chr9_134040867_134040882	13.455083321795408	5.98003703190907
chr9_97640490_97640505	19.435120353704477	7.475046289886338
chrX_132114805_132114820	25.415157385613547	4.485027773931803
chrX_155820259_155820274	10.465064805840873	4.485027773931803
chr1_110049938_110049953	4.485027773931803	11.96007406381814
chr1_113138976_113138991	2.990018515954535	10.465064805840873
chr1_119837043_119837058	14.950092579772676	10.465064805840873
chr1_146226451_146226466	13.455083321795408	7.475046289886338
chr1_159878258_159878273	2.990018515954535	2.990018515954535
chr1_173500323_173500338	11.96007406381814	5.98003703190907
chr1_184822463_184822478	7.475046289886338	7.475046289886338
chr1_206674809_206674824	64.28539809302251	1.4950092579772676
chr1_219523640_219523655	5.98003703190907	7.475046289886338
chr1_54544425_54544440	17.94011109572721	2.990018515954535
chr10_101604092_101604107	7.475046289886338	4.485027773931803
chr10_17656858_17656873	13.455083321795408	8.970055547863605
chr10_48243588_48243603	2.990018515954535	2.990018515954535
chr10_48365192_48365207	10.465064805840873	0.0
chr10_72331992_72332007	0.0	10.465064805840873
chr10_72337273_72337288	17.94011109572721	7.475046289886338
chr11_128968_128983	13.455083321795408	0.0
chr11_4578434_4578449	7.475046289886338	8.970055547863605
chr11_46408770_46408785	5.98003703190907	10.465064805840873
chr11_47156718_47156733	7.475046289886338	2.990018515954535
chr11_59801308_59801323	20.930129611681743	19.435120353704477
chr11_64240573_64240588	7.475046289886338	10.465064805840873
chr11_6647572_6647587	10.465064805840873	16.445101837749945
chr11_66952195_66952210	2.990018515954535	11.96007406381814
chr11_75344506_75344521	8.970055547863605	7.475046289886338
chr12_113422121_113422136	5.98003703190907	16.445101837749945
chr12_124518684_124518699	1.4950092579772676	13.455083321795408
chr12_26696843_26696858	5.98003703190907	1.4950092579772676
chr12_34341937_34341952	23.920148127636274	14.950092579772676
chr12_45231660_45231675	10.465064805840873	4.485027773931803
chr12_49671626_49671641	5.98003703190907	1.4950092579772676
chr14_103140906_103140921	35.88022219145441	8.970055547863605
chr14_20759655_20759670	4.485027773931803	2.990018515954535
chr14_37254098_37254113	2.990018515954535	0.0
chr14_51302495_51302510	4.485027773931803	0.0
chr14_54637444_54637459	4.485027773931803	5.98003703190907
chr14_75455272_75455287	11.96007406381814	4.485027773931803
chr15_40595913_40595928	0.0	8.970055547863605
chr15_64597585_64597600	16.445101837749945	2.990018515954535
chr15_67025996_67026011	1.4950092579772676	7.475046289886338
chr15_83025836_83025851	28.40517590156808	11.96007406381814
chr15_83109033_83109048	25.41515738561354	17.94011109572721
chr16_23578636_23578651	11.96007406381814	4.485027773931803
chr16_3610571_3610586	10.465064805840873	8.970055547863605
chr16_58120162_58120177	19.435120353704477	25.415157385613544
chr16_58859372_58859387	2.990018515954535	2.990018515954535
chr17_13888243_13888258	5.98003703190907	7.475046289886338
chr17_40437449_40437464	2.990018515954535	5.98003703190907
chr17_41516936_41516951	14.950092579772676	4.485027773931803
chr17_49322820_49322835	16.445101837749945	19.435120353704477
chr17_57545031_57545046	8.970055547863605	1.4950092579772676
chr17_68491965_68491980	4.485027773931803	4.485027773931803
chr18_22475616_22475631	32.89020367549988	11.96007406381814
chr19_15672961_15672976	0.0	1.4950092579772676
chr2_103606023_103606038	7.475046289886338	1.4950092579772676
chr2_119383933_119383948	4.485027773931803	2.990018515954535
chr2_151876489_151876504	26.910166643590806	4.485027773931803
chr2_16662647_16662662	2.990018515954535	1.4950092579772676
chr2_175418374_175418389	7.475046289886338	7.475046289886338
chr2_182946993_182947008	2.990018515954535	11.96007406381814
chr2_23420971_23420986	5.98003703190907	2.990018515954535
chr2_48715498_48715513	1.4950092579772676	0.0
chr2_61251073_61251088	11.96007406381814	2.990018515954535
chr2_62933713_62933728	8.970055547863605	25.415157385613547
chr2_96089861_96089876	1.4950092579772676	8.970055547863605
chr20_23011168_23011183	4.485027773931803	5.98003703190907
chr20_32510996_32511011	2.990018515954535	1.4950092579772676
chr20_37332269_37332284	13.455083321795408	10.465064805840873
chr20_57907851_57907866	4.485027773931803	1.4950092579772676
chr22_28183676_28183691	7.475046289886338	1.4950092579772676
chr22_35447947_35447962	2.990018515954535	1.4950092579772676
chr22_40009649_40009664	1.4950092579772676	0.0
chr3_13009469_13009484	7.475046289886338	11.96007406381814
chr3_14352860_14352875	44.85027773931801	16.445101837749945
chr3_172201301_172201316	8.970055547863605	2.990018515954535
chr3_38119217_38119232	1.4950092579772676	13.455083321795408
chr3_38528275_38528290	4.485027773931803	5.98003703190907
chr3_42655472_42655487	16.445101837749945	17.94011109572721
chr3_52022091_52022106	19.435120353704477	11.96007406381814
chr3_77837803_77837818	26.910166643590813	16.445101837749945
chr4_121230179_121230194	7.475046289886338	1.4950092579772676
chr4_168978499_168978514	8.970055547863605	5.98003703190907
chr4_40200172_40200187	1.4950092579772676	4.485027773931803
chr4_56130746_56130761	13.455083321795408	37.37523144943168
chr4_78752875_78752890	2.990018515954535	8.970055547863605
chr5_105475588_105475603	37.375231449431666	20.930129611681743
chr5_125198724_125198739	8.970055547863605	1.4950092579772676
chr5_172047562_172047577	5.98003703190907	4.485027773931803
chr5_73039361_73039376	8.970055547863605	2.990018515954535
chr5_79794521_79794536	35.88022219145441	8.970055547863605
chr5_81825544_81825559	1.4950092579772676	1.4950092579772676
chr6_106069713_106069728	11.96007406381814	4.485027773931803
chr6_109918460_109918475	1.4950092579772676	2.990018515954535
chr6_123654736_123654751	2.990018515954535	2.990018515954535
chr6_125728946_125728961	17.94011109572721	2.990018515954535
chr6_13445200_13445215	7.475046289886338	4.485027773931803
chr6_135676080_135676095	2.990018515954535	1.4950092579772676
chr6_152049726_152049741	1.4950092579772676	10.465064805840873
chr6_20931288_20931303	11.96007406381814	7.475046289886338
chr6_25706815_25706830	5.98003703190907	4.485027773931803
chr6_47402301_47402316	14.950092579772676	5.98003703190907
chr6_57032166_57032181	11.96007406381814	8.970055547863605
chr6_67300654_67300669	4.485027773931803	0.0
chr7_111053160_111053175	8.970055547863605	11.96007406381814
chr7_127944242_127944257	25.415157385613547	13.455083321795408
chr7_22666959_22666974	10.465064805840873	1.4950092579772676
chr7_66168088_66168103	10.465064805840873	16.445101837749945
chr7_70458528_70458543	25.41515738561354	14.950092579772676
chr7_71174062_71174077	17.94011109572721	5.98003703190907
chr8_43115198_43115213	0.0	8.970055547863605
chr8_59698152_59698167	2.990018515954535	0.0
chr9_113076295_113076310	2.990018515954535	7.475046289886338
chr9_94694333_94694348	2.990018515954535	7.475046289886338
