,Location,NFIA-Nuc_engagement
chr1_115764722_115764737,random orientated upstream,1
chr20_43557713_43557728,random orientated upstream,1
chr3_170717598_170717613,random orientated upstream,1
chr6_15221994_15222009,random orientated upstream,1
chr17_11644514_11644529,random orientated upstream,1
chr12_102406146_102406161,random orientated upstream,1
chr5_80192306_80192321,random orientated upstream,1
chr11_20370023_20370038,random orientated upstream,1
chr9_72293133_72293148,random orientated upstream,1
chr3_183438903_183438918,random orientated upstream,1
chr12_47223346_47223361,random orientated upstream,1
chr9_98808698_98808713,random orientated upstream,1
chr19_52664595_52664610,random orientated upstream,1
chr6_33602370_33602385,random orientated upstream,1
chr22_45223548_45223563,random orientated upstream,1
chr1_146443796_146443811,random orientated upstream,1
chr4_48122956_48122971,random orientated upstream,1
chrX_102739767_102739782,random orientated upstream,1
chr2_12006122_12006137,random orientated upstream,1
chr15_40505112_40505127,random orientated upstream,1
chr1_65687917_65687932,random orientated upstream,1
chr11_10297921_10297936,random orientated upstream,1
chr14_59482862_59482877,random orientated upstream,1
chr6_159110199_159110214,random orientated upstream,1
chr18_12946892_12946907,random orientated upstream,1
chr5_85823992_85824007,random orientated upstream,1
chr12_116542795_116542810,random orientated upstream,1
chr1_116871210_116871225,random orientated upstream,1
chr1_22471181_22471196,random orientated upstream,1
chr15_72231558_72231573,random orientated upstream,1
chr4_128601454_128601469,random orientated upstream,1
chr22_41918333_41918348,random orientated upstream,1
chr6_134610049_134610064,random orientated upstream,1
chr3_40985334_40985349,random orientated upstream,1
chr1_114123546_114123561,random orientated upstream,1
chr12_49914541_49914556,random orientated upstream,1
chr12_55712303_55712318,random orientated upstream,1
chr11_78386441_78386456,random orientated upstream,1
chr11_96204781_96204796,random orientated upstream,1
chr9_97293292_97293307,random orientated upstream,1
chr17_47225520_47225535,random orientated upstream,1
chr14_99568760_99568775,random orientated upstream,1
chr13_97327301_97327316,random orientated upstream,1
chr11_14541472_14541487,random orientated upstream,1
chr10_69319418_69319433,random orientated upstream,1
chr20_47109183_47109198,random orientated upstream,1
chr1_245344683_245344698,random orientated upstream,1
chr10_113898187_113898202,random orientated upstream,1
chr22_20135442_20135457,random orientated upstream,1
chr9_136012268_136012283,random orientated upstream,1
chr1_121036775_121036790,random orientated upstream,1
chr3_156516522_156516537,random orientated upstream,1
chr3_194187703_194187718,random orientated upstream,1
chr6_133769065_133769080,random orientated upstream,1
chr6_49772433_49772448,random orientated upstream,1
chr2_26982491_26982506,random orientated upstream,1
chr8_102402792_102402807,random orientated upstream,1
chr8_27836948_27836963,random orientated upstream,1
chr12_53061614_53061629,random orientated upstream,1
chr16_3018347_3018362,random orientated upstream,1
chr6_149066404_149066419,random orientated upstream,1
chr1_109922858_109922873,random orientated upstream,1
chr1_214587350_214587365,random orientated upstream,1
chr17_66325183_66325198,random orientated upstream,1
chr18_11388094_11388109,random orientated upstream,1
chr18_79965723_79965738,random orientated upstream,1
chr3_33480187_33480202,random orientated upstream,1
chr4_73895429_73895444,random orientated upstream,1
chr6_16781890_16781905,random orientated upstream,1
chr8_93398107_93398122,random orientated upstream,1
chr13_51786330_51786345,random orientated upstream,1
chr19_19459759_19459774,random orientated upstream,1
chr20_39004695_39004710,random orientated upstream,1
chr4_10019107_10019122,random orientated upstream,1
chr4_7105556_7105571,random orientated upstream,1
chr11_117815029_117815044,random orientated upstream,1
chr14_73465218_73465233,random orientated upstream,1
chr15_55345473_55345488,random orientated upstream,1
chr16_72456151_72456166,random orientated upstream,1
chr7_127532418_127532433,random orientated upstream,1
chrX_66017083_66017098,random orientated upstream,1
chr17_47240182_47240197,random orientated upstream,1
chr18_9915050_9915065,random orientated upstream,1
chr2_58535393_58535408,random orientated upstream,1
chr6_36088431_36088446,random orientated upstream,1
chr9_126908407_126908422,random orientated upstream,1
chr1_14104069_14104084,random orientated upstream,1
chr1_191541936_191541951,random orientated upstream,1
chr10_3750271_3750286,random orientated upstream,1
chr15_62403396_62403411,random orientated upstream,1
chr16_58378111_58378126,random orientated upstream,1
chr16_631311_631326,random orientated upstream,1
chr19_17425229_17425244,random orientated upstream,1
chr20_63274636_63274651,random orientated upstream,1
chr9_94086704_94086719,random orientated upstream,1
chr15_78494999_78495014,random orientated upstream,1
chr3_177611504_177611519,random orientated upstream,1
chr3_180909551_180909566,random orientated upstream,1
chr6_6772973_6772988,random orientated upstream,1
chr11_120347392_120347407,random orientated upstream,1
chr16_25109757_25109772,random orientated upstream,1
chr19_7773058_7773073,random orientated upstream,1
chr2_156083602_156083617,random orientated upstream,1
chr2_207726416_207726431,random orientated upstream,1
chr22_16592427_16592442,random orientated upstream,1
chr3_124559140_124559155,random orientated upstream,1
chr16_1832593_1832608,random orientated upstream,1
chr2_96859488_96859503,random orientated upstream,1
chr9_123305983_123305998,random orientated upstream,1
chr9_128419127_128419142,random orientated upstream,1
chrX_48068666_48068681,random orientated upstream,1
chr15_41972685_41972700,random orientated upstream,1
chr15_91069681_91069696,random orientated upstream,1
chr16_10587813_10587828,random orientated upstream,1
chr2_170466817_170466832,random orientated upstream,1
chr2_222833592_222833607,random orientated upstream,1
chr22_45318332_45318347,random orientated upstream,1
chr4_186824148_186824163,random orientated upstream,1
chr6_2257553_2257568,random orientated upstream,1
chr1_52945410_52945425,random orientated upstream,1
chr1_53046689_53046704,random orientated upstream,1
chr1_8005008_8005023,random orientated upstream,1
chr10_122882978_122882993,random orientated upstream,1
chr12_26870970_26870985,random orientated upstream,1
chr5_172817355_172817370,random orientated upstream,1
chrX_132114805_132114820,random orientated upstream,1
chrX_155820259_155820274,random orientated upstream,1
chrX_49292565_49292580,random orientated upstream,1
chr11_66952195_66952210,random orientated upstream,1
chr11_75344506_75344521,random orientated upstream,1
chr12_124518684_124518699,random orientated upstream,1
chr17_57545031_57545046,random orientated upstream,1
chr2_175418374_175418389,random orientated upstream,1
chr2_182946993_182947008,random orientated upstream,1
chr1_46245529_46245544,random orientated upstream,1
chr17_45144552_45144567,random orientated upstream,1
chr2_110948458_110948473,random orientated upstream,1
chr2_61251073_61251088,random orientated upstream,1
chr7_22713665_22713680,random orientated upstream,1
chr8_90511663_90511678,random orientated upstream,1
chr1_143820050_143820065,random orientated upstream,1
chr1_182303793_182303808,random orientated upstream,1
chr14_34175167_34175182,random orientated upstream,1
chr16_28421530_28421545,random orientated upstream,1
chr3_154276093_154276108,random orientated upstream,1
chr1_86990632_86990647,random orientated upstream,1
chr10_63930050_63930065,random orientated upstream,1
chr11_47915481_47915496,random orientated upstream,1
chr16_69324435_69324450,random orientated upstream,1
chr2_66553551_66553566,random orientated upstream,1
chr21_38965939_38965954,random orientated upstream,1
chr9_106036008_106036023,random orientated upstream,1
chr11_3466477_3466492,random orientated upstream,1
chr2_240387842_240387857,random orientated upstream,1
chr6_160016120_160016135,random orientated upstream,1
chrX_139008369_139008384,random orientated upstream,1
chr11_713001_713016,random orientated upstream,1
chr12_101021635_101021650,random orientated upstream,1
chr12_46160322_46160337,random orientated upstream,1
chr22_42341319_42341334,random orientated upstream,1
chr5_170168229_170168244,random orientated upstream,1
chr1_61639424_61639439,random orientated upstream,1
chr16_79519642_79519657,random orientated upstream,1
chr17_40826669_40826684,random orientated upstream,1
chr19_33155834_33155849,random orientated upstream,1
chr19_55547566_55547581,random orientated upstream,1
chr2_218864406_218864421,random orientated upstream,1
chr20_38326103_38326118,random orientated upstream,1
chr4_68491248_68491263,random orientated upstream,1
chr6_10099333_10099348,random orientated upstream,1
chr7_100540171_100540186,random orientated upstream,1
chr7_68441803_68441818,random orientated upstream,1
chr8_116934320_116934335,random orientated upstream,1
chr8_38182147_38182162,random orientated upstream,1
chr1_54787975_54787990,random orientated upstream,1
chr11_278225_278240,random orientated upstream,1
chr11_78030681_78030696,random orientated upstream,1
chr12_109098509_109098524,random orientated upstream,1
chr12_128621488_128621503,random orientated upstream,1
chr12_30929072_30929087,random orientated upstream,1
chr19_11279600_11279615,random orientated upstream,1
chr2_215280506_215280521,random orientated upstream,1
chr2_54957601_54957616,random orientated upstream,1
chr22_44680753_44680768,random orientated upstream,1
chr3_9906671_9906686,random orientated upstream,1
chr9_96334170_96334185,random orientated upstream,1
chrX_40066900_40066915,random orientated upstream,1
chr1_1442559_1442574,random orientated upstream,1
chr1_6831562_6831577,random orientated upstream,1
chr11_43997477_43997492,random orientated upstream,1
chr14_75733087_75733102,random orientated upstream,1
chr15_66842981_66842996,random orientated upstream,1
chr16_4840331_4840346,random orientated upstream,1
chr17_46397122_46397137,random orientated upstream,1
chr3_28301780_28301795,random orientated upstream,1
chr3_4356091_4356106,random orientated upstream,1
chr9_128175875_128175890,random orientated upstream,1
chr1_119249485_119249500,random orientated upstream,1
chr1_144550656_144550671,random orientated upstream,1
chr10_131922775_131922790,random orientated upstream,1
chr12_9313716_9313731,random orientated upstream,1
chr19_57281292_57281307,random orientated upstream,1
chr20_2080723_2080738,random orientated upstream,1
chr3_17057620_17057635,random orientated upstream,1
chr4_78802273_78802288,random orientated upstream,1
chr10_114175862_114175877,random orientated upstream,1
chr10_70295556_70295571,random orientated upstream,1
chr11_107741296_107741311,random orientated upstream,1
chr12_124493398_124493413,random orientated upstream,1
chr12_76183668_76183683,random orientated upstream,1
chr12_89876015_89876030,random orientated upstream,1
chr13_80675635_80675650,random orientated upstream,1
chr14_33565428_33565443,random orientated upstream,1
chr17_58109372_58109387,random orientated upstream,1
chr2_174915338_174915353,random orientated upstream,1
chr2_24050810_24050825,random orientated upstream,1
chr2_27317273_27317288,random orientated upstream,1
chr21_32112430_32112445,random orientated upstream,1
chr3_125376443_125376458,random orientated upstream,1
chr3_65685786_65685801,random orientated upstream,1
chr4_55811132_55811147,random orientated upstream,1
chr5_151155931_151155946,random orientated upstream,1
chr6_49782966_49782981,random orientated upstream,1
chr7_94253170_94253185,random orientated upstream,1
chrX_40248023_40248038,random orientated upstream,1
chr1_158460563_158460578,random orientated upstream,1
chr1_17861857_17861872,random orientated upstream,1
chr1_38210178_38210193,random orientated upstream,1
chr1_70649909_70649924,random orientated upstream,1
chr1_94634668_94634683,random orientated upstream,1
chr15_72136325_72136340,random orientated upstream,1
chr16_57341858_57341873,random orientated upstream,1
chr2_10087577_10087592,random orientated upstream,1
chr2_47034637_47034652,random orientated upstream,1
chr22_44753860_44753875,random orientated upstream,1
chr3_116580070_116580085,random orientated upstream,1
chr3_49966428_49966443,random orientated upstream,1
chr6_28311178_28311193,random orientated upstream,1
chr7_2687592_2687607,random orientated upstream,1
chrX_155314256_155314271,random orientated upstream,1
chr1_32062787_32062802,random orientated upstream,1
chr15_40815494_40815509,random orientated upstream,1
chr15_99602180_99602195,random orientated upstream,1
chr16_89053652_89053667,random orientated upstream,1
chr17_28761390_28761405,random orientated upstream,1
chr17_50412370_50412385,random orientated upstream,1
chr17_66809886_66809901,random orientated upstream,1
chr2_170313317_170313332,random orientated upstream,1
chr4_144145002_144145017,random orientated upstream,1
chr4_86685669_86685684,random orientated upstream,1
chr5_178635396_178635411,random orientated upstream,1
chr7_132816143_132816158,random orientated upstream,1
chr7_36262469_36262484,random orientated upstream,1
chr1_165266668_165266683,random orientated upstream,1
chr1_17122892_17122907,random orientated upstream,1
chr1_172492610_172492625,random orientated upstream,1
chr1_192159297_192159312,random orientated upstream,1
chr12_108486093_108486108,random orientated upstream,1
chr12_31743069_31743084,random orientated upstream,1
chr12_57840272_57840287,random orientated upstream,1
chr16_44247_44262,random orientated upstream,1
chr16_75258906_75258921,random orientated upstream,1
chr2_173299929_173299944,random orientated upstream,1
chr20_41895804_41895819,random orientated upstream,1
chr22_42686921_42686936,random orientated upstream,1
chr6_130022927_130022942,random orientated upstream,1
chr6_35971123_35971138,random orientated upstream,1
chr8_61701578_61701593,random orientated upstream,1
chr1_170075377_170075392,random orientated upstream,1
chr10_69880398_69880413,random orientated upstream,1
chr11_46290235_46290250,random orientated upstream,1
chr11_86742795_86742810,random orientated upstream,1
chr12_57272550_57272565,random orientated upstream,1
chr14_73810671_73810686,random orientated upstream,1
chr17_40071855_40071870,random orientated upstream,1
chr2_62293567_62293582,random orientated upstream,1
chr2_64105024_64105039,random orientated upstream,1
chr20_49626035_49626050,random orientated upstream,1
chr21_29489154_29489169,random orientated upstream,1
chr22_40855808_40855823,random orientated upstream,1
chr3_186932572_186932587,random orientated upstream,1
chr5_174425396_174425411,random orientated upstream,1
chr5_176627003_176627018,random orientated upstream,1
chr5_54722429_54722444,random orientated upstream,1
chr6_113028186_113028201,random orientated upstream,1
chr7_112073087_112073102,random orientated upstream,1
chr7_127396413_127396428,random orientated upstream,1
chr8_11760109_11760124,random orientated upstream,1
chrX_55026056_55026071,random orientated upstream,1
chr1_110620516_110620531,random orientated upstream,1
chr1_157270883_157270898,random orientated upstream,1
chr1_169168208_169168223,random orientated upstream,1
chr10_58159022_58159037,random orientated upstream,1
chr10_70681044_70681059,random orientated upstream,1
chr12_114355551_114355566,random orientated upstream,1
chr14_77581154_77581169,random orientated upstream,1
chr14_81416075_81416090,random orientated upstream,1
chr17_47593962_47593977,random orientated upstream,1
chr2_189421903_189421918,random orientated upstream,1
chr20_48879787_48879802,random orientated upstream,1
chr22_24555657_24555672,random orientated upstream,1
chr22_30228012_30228027,random orientated upstream,1
chr3_155244403_155244418,random orientated upstream,1
chr6_133993063_133993078,random orientated upstream,1
chr6_43770032_43770047,random orientated upstream,1
chr7_116705610_116705625,random orientated upstream,1
chr7_132758197_132758212,random orientated upstream,1
chr7_149545901_149545916,random orientated upstream,1
chr7_36315509_36315524,random orientated upstream,1
chr8_123922142_123922157,random orientated upstream,1
chr9_134125888_134125903,random orientated upstream,1
chr9_14437880_14437895,random orientated upstream,1
chr1_155871484_155871499,random orientated upstream,1
chr1_225655874_225655889,random orientated upstream,1
chr1_7557601_7557616,random orientated upstream,1
chr1_99971076_99971091,random orientated upstream,1
chr10_17779970_17779985,random orientated upstream,1
chr10_5554463_5554478,random orientated upstream,1
chr11_124661744_124661759,random orientated upstream,1
chr11_60357936_60357951,random orientated upstream,1
chr12_125171662_125171677,random orientated upstream,1
chr12_47964535_47964550,random orientated upstream,1
chr13_50894652_50894667,random orientated upstream,1
chr14_100678631_100678646,random orientated upstream,1
chr14_105061531_105061546,random orientated upstream,1
chr15_51047175_51047190,random orientated upstream,1
chr15_66714474_66714489,random orientated upstream,1
chr16_15032696_15032711,random orientated upstream,1
chr16_75262692_75262707,random orientated upstream,1
chr17_50114229_50114244,random orientated upstream,1
chr17_57605676_57605691,random orientated upstream,1
chr19_40414587_40414602,random orientated upstream,1
chr19_41299915_41299930,random orientated upstream,1
chr19_6864506_6864521,random orientated upstream,1
chr2_109125104_109125119,random orientated upstream,1
chr2_172308028_172308043,random orientated upstream,1
chr2_67923905_67923920,random orientated upstream,1
chr20_3181446_3181461,random orientated upstream,1
chr21_32980058_32980073,random orientated upstream,1
chr22_40372817_40372832,random orientated upstream,1
chr3_107112563_107112578,random orientated upstream,1
chr3_138937303_138937318,random orientated upstream,1
chr3_33487970_33487985,random orientated upstream,1
chr5_104292319_104292334,random orientated upstream,1
chr5_1118434_1118449,random orientated upstream,1
chr5_136143096_136143111,random orientated upstream,1
chr5_43140588_43140603,random orientated upstream,1
chr6_119416389_119416404,random orientated upstream,1
chr6_159279855_159279870,random orientated upstream,1
chr6_36856481_36856496,random orientated upstream,1
chr8_140766372_140766387,random orientated upstream,1
chr9_37219212_37219227,random orientated upstream,1
chrX_154459952_154459967,random orientated upstream,1
chr9_38227170_38227185,random orientated downstream,1
chr1_109910766_109910781,random orientated downstream,1
chr2_98465911_98465926,random orientated downstream,1
chr11_108121458_108121473,random orientated downstream,1
chr19_51690883_51690898,random orientated downstream,1
chr2_120257712_120257727,random orientated downstream,1
chr4_123361557_123361572,random orientated downstream,1
chr5_140241496_140241511,random orientated downstream,1
chr14_105482124_105482139,random orientated downstream,1
chr11_72759185_72759200,random orientated downstream,1
chr9_130451891_130451906,random orientated downstream,1
chr5_159342034_159342049,random orientated downstream,1
chr17_6476981_6476996,random orientated downstream,1
chr2_25833791_25833806,random orientated downstream,1
chr6_88952488_88952503,random orientated downstream,1
chr11_111427564_111427579,random orientated downstream,1
chr19_10749130_10749145,random orientated downstream,1
chr5_88952575_88952590,random orientated downstream,1
chr11_118976495_118976510,random orientated downstream,1
chr15_90158106_90158121,random orientated downstream,1
chr13_28568538_28568553,random orientated downstream,1
chr15_65525877_65525892,random orientated downstream,1
chr3_19147572_19147587,random orientated downstream,1
chr1_227357404_227357419,random orientated downstream,1
chr11_46290676_46290691,random orientated downstream,1
chr17_1736827_1736842,random orientated downstream,1
chr5_83265491_83265506,random orientated downstream,1
chr6_11393146_11393161,random orientated downstream,1
chr1_51235225_51235240,random orientated downstream,1
chr5_74976816_74976831,random orientated downstream,1
chr5_132319004_132319019,random orientated downstream,1
chr4_8050863_8050878,random orientated downstream,1
chr16_76668534_76668549,random orientated downstream,1
chr5_29972849_29972864,random orientated downstream,1
chr19_13172502_13172517,random orientated downstream,1
chr16_23148790_23148805,random orientated downstream,1
chr6_117384864_117384879,random orientated downstream,1
chr18_46375125_46375140,random orientated downstream,1
chr1_221575786_221575801,random orientated downstream,1
chr13_50319835_50319850,random orientated downstream,1
chr20_1712405_1712420,random orientated downstream,1
chr1_31216181_31216196,random orientated downstream,1
chr1_90822133_90822148,random orientated downstream,1
chr1_120132039_120132054,random orientated downstream,1
chr10_14438254_14438269,random orientated downstream,1
chr12_116542795_116542810,random orientated downstream,1
chr1_21764852_21764867,random orientated downstream,1
chr1_208186120_208186135,random orientated downstream,1
chr10_118333151_118333166,random orientated downstream,1
chr17_75084245_75084260,random orientated downstream,1
chr16_28524036_28524051,random orientated downstream,1
chr2_158326171_158326186,random orientated downstream,1
chr1_155070242_155070257,random orientated downstream,1
chr17_58335978_58335993,random orientated downstream,1
chr3_40985334_40985349,random orientated downstream,1
chr19_49134957_49134972,random orientated downstream,1
chr7_79714286_79714301,random orientated downstream,1
chr1_33366945_33366960,random orientated downstream,1
chr3_170806311_170806326,random orientated downstream,1
chr3_126895771_126895786,random orientated downstream,1
chr17_47225520_47225535,random orientated downstream,1
chr10_70941386_70941401,random orientated downstream,1
chr9_5688256_5688271,random orientated downstream,1
chr18_70286552_70286567,random orientated downstream,1
chr22_36506789_36506804,random orientated downstream,1
chr1_27755463_27755478,random orientated downstream,1
chr16_53465762_53465777,random orientated downstream,1
chr2_63591173_63591188,random orientated downstream,1
chr4_71833272_71833287,random orientated downstream,1
chr6_28078325_28078340,random orientated downstream,1
chr1_226122791_226122806,random orientated downstream,1
chr8_27356291_27356306,random orientated downstream,1
chr16_79969676_79969691,random orientated downstream,1
chr2_136141713_136141728,random orientated downstream,1
chr8_140973205_140973220,random orientated downstream,1
chr11_3408388_3408403,random orientated downstream,1
chr10_112966360_112966375,random orientated downstream,1
chr10_15931555_15931570,random orientated downstream,1
chr6_49772433_49772448,random orientated downstream,1
chr8_70405732_70405747,random orientated downstream,1
chr9_133253462_133253477,random orientated downstream,1
chr15_81752691_81752706,random orientated downstream,1
chr5_12614787_12614802,random orientated downstream,1
chr7_150977643_150977658,random orientated downstream,1
chr9_135130393_135130408,random orientated downstream,1
chr3_118943779_118943794,random orientated downstream,1
chr1_228697379_228697394,random orientated downstream,1
chr19_19459759_19459774,random orientated downstream,1
chr20_39004695_39004710,random orientated downstream,1
chr16_73572355_73572370,random orientated downstream,1
chr18_9238146_9238161,random orientated downstream,1
chr11_112318268_112318283,random orientated downstream,1
chr6_151112351_151112366,random orientated downstream,1
chr10_3750271_3750286,random orientated downstream,1
chr11_69958469_69958484,random orientated downstream,1
chr2_24400294_24400309,random orientated downstream,1
chr3_31462347_31462362,random orientated downstream,1
chr5_78654147_78654162,random orientated downstream,1
chr1_183843471_183843486,random orientated downstream,1
chr15_64802189_64802204,random orientated downstream,1
chr17_50176337_50176352,random orientated downstream,1
chr3_172646806_172646821,random orientated downstream,1
chr3_49415628_49415643,random orientated downstream,1
chr6_108559311_108559326,random orientated downstream,1
chr6_138310495_138310510,random orientated downstream,1
chr1_51240240_51240255,random orientated downstream,1
chr10_70617972_70617987,random orientated downstream,1
chr12_111438605_111438620,random orientated downstream,1
chr19_7773058_7773073,random orientated downstream,1
chr2_48573055_48573070,random orientated downstream,1
chr5_127959542_127959557,random orientated downstream,1
chr6_41953326_41953341,random orientated downstream,1
chr1_223719948_223719963,random orientated downstream,1
chr1_231242024_231242039,random orientated downstream,1
chr1_31444998_31445013,random orientated downstream,1
chr1_58718681_58718696,random orientated downstream,1
chr19_44500285_44500300,random orientated downstream,1
chr19_47283628_47283643,random orientated downstream,1
chr20_46568831_46568846,random orientated downstream,1
chr7_140698682_140698697,random orientated downstream,1
chrX_131924060_131924075,random orientated downstream,1
chr10_110620261_110620276,random orientated downstream,1
chr12_46570068_46570083,random orientated downstream,1
chr19_3745849_3745864,random orientated downstream,1
chr21_31781906_31781921,random orientated downstream,1
chr8_48188397_48188412,random orientated downstream,1
chr9_99023954_99023969,random orientated downstream,1
chr10_110619681_110619696,random orientated downstream,1
chr14_77882237_77882252,random orientated downstream,1
chr15_76265934_76265949,random orientated downstream,1
chr19_41308747_41308762,random orientated downstream,1
chr6_136953063_136953078,random orientated downstream,1
chr6_28863401_28863416,random orientated downstream,1
chr8_21814213_21814228,random orientated downstream,1
chr1_184822463_184822478,random orientated downstream,1
chr10_48365192_48365207,random orientated downstream,1
chr12_45231660_45231675,random orientated downstream,1
chr3_38119217_38119232,random orientated downstream,1
chr3_39428813_39428828,random orientated downstream,1
chr4_56130746_56130761,random orientated downstream,1
chr1_58895299_58895314,random orientated downstream,1
chr15_84919469_84919484,random orientated downstream,1
chr17_18403281_18403296,random orientated downstream,1
chr20_47415505_47415520,random orientated downstream,1
chr4_168978499_168978514,random orientated downstream,1
chr4_82467674_82467689,random orientated downstream,1
chr5_141867791_141867806,random orientated downstream,1
chr8_21909354_21909369,random orientated downstream,1
chrX_66021935_66021950,random orientated downstream,1
chr11_67467124_67467139,random orientated downstream,1
chr12_68243422_68243437,random orientated downstream,1
chr14_34175167_34175182,random orientated downstream,1
chr16_28421530_28421545,random orientated downstream,1
chr3_121651885_121651900,random orientated downstream,1
chr3_50708769_50708784,random orientated downstream,1
chr7_101734162_101734177,random orientated downstream,1
chr8_139800084_139800099,random orientated downstream,1
chr8_17265429_17265444,random orientated downstream,1
chr1_149728591_149728606,random orientated downstream,1
chr1_2528333_2528348,random orientated downstream,1
chr1_86990632_86990647,random orientated downstream,1
chr1_90202169_90202184,random orientated downstream,1
chr10_63930050_63930065,random orientated downstream,1
chr12_124398018_124398033,random orientated downstream,1
chr2_88686525_88686540,random orientated downstream,1
chr21_38965939_38965954,random orientated downstream,1
chr7_152445584_152445599,random orientated downstream,1
chr1_154940002_154940017,random orientated downstream,1
chr1_26755343_26755358,random orientated downstream,1
chr12_104439350_104439365,random orientated downstream,1
chr12_113374163_113374178,random orientated downstream,1
chr12_24695298_24695313,random orientated downstream,1
chr17_57449035_57449050,random orientated downstream,1
chr20_1300269_1300284,random orientated downstream,1
chr3_51581759_51581774,random orientated downstream,1
chr6_89680355_89680370,random orientated downstream,1
chr1_234997495_234997510,random orientated downstream,1
chr10_128597105_128597120,random orientated downstream,1
chr10_35711823_35711838,random orientated downstream,1
chr11_9145048_9145063,random orientated downstream,1
chr12_101021635_101021650,random orientated downstream,1
chr13_39578026_39578041,random orientated downstream,1
chr15_45637972_45637987,random orientated downstream,1
chr2_8753768_8753783,random orientated downstream,1
chr20_64014004_64014019,random orientated downstream,1
chr22_42341319_42341334,random orientated downstream,1
chr4_109068103_109068118,random orientated downstream,1
chr6_143968022_143968037,random orientated downstream,1
chr7_144936511_144936526,random orientated downstream,1
chr7_97868972_97868987,random orientated downstream,1
chr9_128568636_128568651,random orientated downstream,1
chr1_118995510_118995525,random orientated downstream,1
chr1_44327976_44327991,random orientated downstream,1
chr11_3123433_3123448,random orientated downstream,1
chr12_39458915_39458930,random orientated downstream,1
chr17_82188786_82188801,random orientated downstream,1
chr2_219125888_219125903,random orientated downstream,1
chr3_126907740_126907755,random orientated downstream,1
chr4_68491248_68491263,random orientated downstream,1
chr6_106670429_106670444,random orientated downstream,1
chr1_143660625_143660640,random orientated downstream,1
chr1_154965330_154965345,random orientated downstream,1
chr1_16176067_16176082,random orientated downstream,1
chr1_228526944_228526959,random orientated downstream,1
chr11_16226426_16226441,random orientated downstream,1
chr11_65288882_65288897,random orientated downstream,1
chr11_68141100_68141115,random orientated downstream,1
chr15_45155939_45155954,random orientated downstream,1
chr15_79902147_79902162,random orientated downstream,1
chr17_39181489_39181504,random orientated downstream,1
chr18_13232266_13232281,random orientated downstream,1
chr2_195694722_195694737,random orientated downstream,1
chr2_85416160_85416175,random orientated downstream,1
chr20_50379475_50379490,random orientated downstream,1
chr20_55166191_55166206,random orientated downstream,1
chr7_111642742_111642757,random orientated downstream,1
chr7_134187727_134187742,random orientated downstream,1
chr8_41755140_41755155,random orientated downstream,1
chr1_1098135_1098150,random orientated downstream,1
chr1_156690166_156690181,random orientated downstream,1
chr1_19734547_19734562,random orientated downstream,1
chr1_21984378_21984393,random orientated downstream,1
chr1_6831562_6831577,random orientated downstream,1
chr10_122740851_122740866,random orientated downstream,1
chr11_32259747_32259762,random orientated downstream,1
chr12_113874821_113874836,random orientated downstream,1
chr15_48367749_48367764,random orientated downstream,1
chr19_35692346_35692361,random orientated downstream,1
chr2_103497044_103497059,random orientated downstream,1
chr21_9796496_9796511,random orientated downstream,1
chr3_33914253_33914268,random orientated downstream,1
chr4_39264086_39264101,random orientated downstream,1
chr5_68369113_68369128,random orientated downstream,1
chr6_110497496_110497511,random orientated downstream,1
chr1_180901261_180901276,random orientated downstream,1
chr1_205613493_205613508,random orientated downstream,1
chr11_45177172_45177187,random orientated downstream,1
chr12_57616962_57616977,random orientated downstream,1
chr15_43565456_43565471,random orientated downstream,1
chr15_78243775_78243790,random orientated downstream,1
chr15_90161312_90161327,random orientated downstream,1
chr19_34961972_34961987,random orientated downstream,1
chr2_177747066_177747081,random orientated downstream,1
chr2_30256328_30256343,random orientated downstream,1
chr20_62380762_62380777,random orientated downstream,1
chr22_23718901_23718916,random orientated downstream,1
chr22_31122570_31122585,random orientated downstream,1
chr3_194350249_194350264,random orientated downstream,1
chr3_85388243_85388258,random orientated downstream,1
chr4_99301004_99301019,random orientated downstream,1
chr9_127941957_127941972,random orientated downstream,1
chr11_34508678_34508693,random orientated downstream,1
chr12_126787786_126787801,random orientated downstream,1
chr14_33565428_33565443,random orientated downstream,1
chr15_82845794_82845809,random orientated downstream,1
chr16_50147141_50147156,random orientated downstream,1
chr17_31224511_31224526,random orientated downstream,1
chr17_45395013_45395028,random orientated downstream,1
chr19_18520001_18520016,random orientated downstream,1
chr2_158202668_158202683,random orientated downstream,1
chr20_9141266_9141281,random orientated downstream,1
chr21_42684500_42684515,random orientated downstream,1
chr22_29004183_29004198,random orientated downstream,1
chr4_72451503_72451518,random orientated downstream,1
chr5_178429786_178429801,random orientated downstream,1
chr6_136709620_136709635,random orientated downstream,1
chr8_130042569_130042584,random orientated downstream,1
chr1_17633969_17633984,random orientated downstream,1
chr1_5527338_5527353,random orientated downstream,1
chr12_25197807_25197822,random orientated downstream,1
chr15_27271695_27271710,random orientated downstream,1
chr17_31299817_31299832,random orientated downstream,1
chr19_30871064_30871079,random orientated downstream,1
chr2_10087577_10087592,random orientated downstream,1
chr20_58460477_58460492,random orientated downstream,1
chr22_23068277_23068292,random orientated downstream,1
chr3_152911184_152911199,random orientated downstream,1
chr3_37731015_37731030,random orientated downstream,1
chr6_79866702_79866717,random orientated downstream,1
chr7_65252149_65252164,random orientated downstream,1
chr1_32211993_32212008,random orientated downstream,1
chr1_62271302_62271317,random orientated downstream,1
