	K562_NFIA_BX_rep1_hg38_NFIA-u95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_sense.cdt	K562_NFIA_BX_rep1_hg38_NFIA-u95_REORIENT-Random_SORT-Occupancy_150bp_5read1-MIN100_NCIS_anti.cdt
chr5_28685979_28685994	10.465064805840873	7.475046289886338
chr5_31975473_31975488	2.990018515954535	7.475046289886338
chr6_119526375_119526390	13.455083321795408	7.475046289886338
chr6_132286204_132286219	16.445101837749945	4.485027773931803
chr6_13935994_13936009	5.98003703190907	10.465064805840873
chr6_14238579_14238594	1.4950092579772676	8.970055547863605
chr6_144223459_144223474	5.98003703190907	5.98003703190907
chr6_147192433_147192448	2.990018515954535	5.98003703190907
chr6_15897439_15897454	2.990018515954535	13.455083321795408
chr6_16873867_16873882	10.465064805840873	5.98003703190907
chr6_1766847_1766862	5.98003703190907	10.465064805840873
chr6_44676392_44676407	2.990018515954535	14.950092579772676
chr6_62640943_62640958	4.485027773931803	8.970055547863605
chr6_70381601_70381616	11.96007406381814	10.465064805840873
chr6_87200935_87200950	4.485027773931803	2.990018515954535
chr7_12302942_12302957	5.98003703190907	4.485027773931803
chr7_128868480_128868495	13.455083321795408	4.485027773931803
chr7_139180926_139180941	11.96007406381814	23.92014812763628
chr7_139638724_139638739	19.435120353704477	53.82033328718162
chr7_143212494_143212509	1.4950092579772676	4.485027773931803
chr7_152445584_152445599	0.0	4.485027773931803
chr7_156691967_156691982	14.950092579772676	20.930129611681743
chr7_32887696_32887711	14.950092579772676	2.990018515954535
chr7_51707046_51707061	4.485027773931803	4.485027773931803
chr7_65984037_65984052	8.970055547863605	7.475046289886338
chr7_72554604_72554619	26.910166643590813	14.950092579772676
chr8_102725608_102725623	8.970055547863605	5.98003703190907
chr8_108512169_108512184	1.4950092579772676	1.4950092579772676
chr8_120826027_120826042	10.465064805840873	13.455083321795408
chr8_142816485_142816500	0.0	5.98003703190907
chr8_22867573_22867588	5.98003703190907	4.485027773931803
chr8_22950249_22950264	7.475046289886338	4.485027773931803
chr8_39134439_39134454	1.4950092579772676	2.990018515954535
chr8_94875829_94875844	2.990018515954535	7.475046289886338
chr9_106036008_106036023	2.990018515954535	13.455083321795408
chr9_113065401_113065416	0.0	7.475046289886338
chr9_133138156_133138171	19.435120353704477	11.96007406381814
chr9_137195694_137195709	8.970055547863605	4.485027773931803
chr9_2602947_2602962	5.98003703190907	13.455083321795408
chr9_35318942_35318957	0.0	1.4950092579772676
chr9_95903593_95903608	10.465064805840873	29.900185159545345
chr9_97960544_97960559	2.990018515954535	14.950092579772676
chrX_102740053_102740068	20.930129611681743	5.98003703190907
chrX_139008369_139008384	4.485027773931803	16.445101837749945
chrX_17547794_17547809	0.0	1.4950092579772676
chrX_52359834_52359849	5.98003703190907	2.990018515954535
chrX_71082004_71082019	10.465064805840873	7.475046289886338
chrX_72712912_72712927	1.4950092579772676	4.485027773931803
chr1_12114027_12114042	2.990018515954535	4.485027773931803
chr1_154940002_154940017	8.970055547863605	5.98003703190907
chr1_156126503_156126518	0.0	7.475046289886338
chr1_162561005_162561020	5.98003703190907	35.88022219145441
chr1_165208019_165208034	5.98003703190907	8.970055547863605
chr1_165376374_165376389	10.465064805840873	0.0
chr1_204344846_204344861	8.970055547863605	23.92014812763628
chr1_205226529_205226544	4.485027773931803	19.435120353704477
chr1_230612013_230612028	1.4950092579772676	5.98003703190907
chr1_235767094_235767109	2.990018515954535	2.990018515954535
chr1_26755343_26755358	2.990018515954535	11.96007406381814
chr1_30631892_30631907	0.0	8.970055547863605
chr1_32934211_32934226	11.96007406381814	19.435120353704477
chr1_34695746_34695761	0.0	10.465064805840873
chr1_34915670_34915685	0.0	8.970055547863605
chr1_35079190_35079205	11.96007406381814	13.455083321795408
chr1_61228044_61228059	5.98003703190907	16.445101837749945
chr1_67130867_67130882	7.475046289886338	23.920148127636274
chr1_727399_727414	0.0	23.920148127636274
chr1_7572853_7572868	1.4950092579772676	7.475046289886338
chr1_91138_91153	7.475046289886338	14.950092579772676
chr10_123135192_123135207	5.98003703190907	4.485027773931803
chr10_24569969_24569984	5.98003703190907	22.42513886965901
chr10_24708103_24708118	10.465064805840873	17.94011109572721
chr10_27038364_27038379	8.970055547863605	20.930129611681743
chr10_77510858_77510873	8.970055547863605	10.465064805840873
chr10_97454918_97454933	0.0	7.475046289886338
chr10_99976710_99976725	0.0	2.990018515954535
chr11_107882646_107882661	11.96007406381814	14.950092579772676
chr11_112128577_112128592	1.4950092579772676	2.990018515954535
chr11_118252425_118252440	11.96007406381814	4.485027773931803
chr11_119157276_119157291	2.990018515954535	2.990018515954535
chr11_12216915_12216930	5.98003703190907	1.4950092579772676
chr11_3466477_3466492	2.990018515954535	0.0
chr11_8460180_8460195	2.990018515954535	17.94011109572721
chr11_86013901_86013916	13.455083321795408	10.465064805840873
chr11_88347024_88347039	1.4950092579772676	5.98003703190907
chr11_95917350_95917365	2.990018515954535	16.445101837749945
chr12_104439350_104439365	10.465064805840873	1.4950092579772676
chr12_111768294_111768309	5.98003703190907	47.840296255272534
chr12_113374163_113374178	0.0	23.92014812763628
chr12_131250587_131250602	1.4950092579772676	7.475046289886338
chr12_24695298_24695313	4.485027773931803	10.465064805840873
chr12_31104420_31104435	0.0	20.930129611681743
chr12_70351261_70351276	0.0	8.970055547863605
chr12_92340875_92340890	2.990018515954535	11.96007406381814
chr15_101148813_101148828	0.0	16.445101837749945
chr15_40050329_40050344	1.4950092579772676	22.42513886965901
chr15_79902147_79902162	1.4950092579772676	4.485027773931803
chr16_11675032_11675047	2.990018515954535	5.98003703190907
chr16_11681682_11681697	5.98003703190907	2.990018515954535
chr16_3488607_3488622	10.465064805840873	10.465064805840873
chr16_57394587_57394602	7.475046289886338	1.4950092579772676
chr16_8375400_8375415	16.445101837749945	5.98003703190907
chr16_85543705_85543720	4.485027773931803	8.970055547863605
chr17_35917173_35917188	11.96007406381814	4.485027773931803
chr17_50053392_50053407	1.4950092579772676	22.42513886965901
chr17_50957049_50957064	8.970055547863605	19.435120353704477
chr17_57449035_57449050	4.485027773931803	2.990018515954535
chr17_7282387_7282402	10.465064805840873	2.990018515954535
chr17_7572332_7572347	1.4950092579772676	5.98003703190907
chr17_77840804_77840819	1.4950092579772676	1.4950092579772676
chr18_30556304_30556319	2.990018515954535	5.98003703190907
chr19_1252961_1252976	0.0	2.990018515954535
chr19_8215066_8215081	2.990018515954535	0.0
chr19_9055574_9055589	11.96007406381814	14.950092579772676
chr2_113876803_113876818	8.970055547863605	13.455083321795408
chr2_143759625_143759640	1.4950092579772676	10.465064805840873
chr2_222835694_222835709	7.475046289886338	2.990018515954535
chr2_233838490_233838505	8.970055547863605	16.445101837749945
chr2_29281742_29281757	0.0	4.485027773931803
chr2_68619273_68619288	10.465064805840873	10.465064805840873
chr2_74792513_74792528	11.96007406381814	1.4950092579772676
chr2_98039609_98039624	23.92014812763628	4.485027773931803
chr20_1300269_1300284	10.465064805840873	4.485027773931803
chr22_19440596_19440611	4.485027773931803	1.4950092579772676
chr22_36644470_36644485	1.4950092579772676	5.98003703190907
chr22_49862017_49862032	2.990018515954535	4.485027773931803
chr3_141291614_141291629	5.98003703190907	5.98003703190907
chr3_14784177_14784192	2.990018515954535	4.485027773931803
chr3_17793985_17794000	10.465064805840873	19.435120353704477
chr3_194683001_194683016	1.4950092579772676	10.465064805840873
chr3_196423095_196423110	4.485027773931803	2.990018515954535
chr3_47022726_47022741	10.465064805840873	8.970055547863605
chr3_48595836_48595851	0.0	4.485027773931803
chr3_51581759_51581774	13.455083321795408	8.970055547863605
chr3_53254540_53254555	8.970055547863605	8.970055547863605
chr3_96843701_96843716	0.0	5.98003703190907
chr4_186216707_186216722	17.94011109572721	0.0
chr4_54494046_54494061	1.4950092579772676	4.485027773931803
chr5_119230543_119230558	5.98003703190907	5.98003703190907
chr5_140567277_140567292	20.930129611681743	1.4950092579772676
chr5_149485941_149485956	0.0	1.4950092579772676
chr5_176678781_176678796	4.485027773931803	16.445101837749945
chr5_178234546_178234561	5.98003703190907	11.96007406381814
chr5_2018528_2018543	2.990018515954535	13.455083321795408
chr5_62077747_62077762	8.970055547863605	4.485027773931803
chr5_78352077_78352092	0.0	2.990018515954535
chr5_94675193_94675208	5.98003703190907	13.455083321795408
chr5_957967_957982	4.485027773931803	5.98003703190907
chr5_959238_959253	5.98003703190907	0.0
chr6_106166052_106166067	0.0	16.445101837749945
chr6_134995755_134995770	10.465064805840873	19.43512035370448
chr6_145502613_145502628	5.98003703190907	4.485027773931803
chr6_14986469_14986484	7.475046289886338	10.465064805840873
chr6_157649966_157649981	20.930129611681743	5.98003703190907
chr6_160016120_160016135	5.98003703190907	8.970055547863605
chr6_26078269_26078284	7.475046289886338	23.92014812763628
chr6_35839211_35839226	13.455083321795408	20.930129611681743
chr6_429000_429015	2.990018515954535	8.970055547863605
chr6_50102614_50102629	11.96007406381814	0.0
chr6_70280671_70280686	23.920148127636274	5.98003703190907
chr6_71978049_71978064	4.485027773931803	8.970055547863605
chr6_83883459_83883474	10.465064805840873	0.0
chr6_89007826_89007841	14.950092579772676	7.475046289886338
chr6_89680355_89680370	11.96007406381814	10.465064805840873
chr7_12303720_12303735	13.455083321795408	38.87024070740895
chr7_124768713_124768728	14.950092579772676	10.465064805840873
chr7_133310683_133310698	11.96007406381814	11.96007406381814
chr7_151968766_151968781	5.98003703190907	19.435120353704477
chr7_26145406_26145421	2.990018515954535	0.0
chr7_36060618_36060633	23.920148127636274	17.94011109572721
chr7_38310651_38310666	1.4950092579772676	5.98003703190907
chr7_73878701_73878716	22.425138869659015	41.86025922336349
chr7_75695216_75695231	11.96007406381814	14.950092579772676
chr7_83414039_83414054	0.0	0.0
chr7_98058412_98058427	0.0	7.475046289886338
chr8_123024348_123024363	2.990018515954535	13.455083321795408
chr8_41956640_41956655	4.485027773931803	4.485027773931803
chr8_42232935_42232950	11.96007406381814	11.96007406381814
chr9_13269826_13269841	17.94011109572721	10.465064805840873
chr9_136413107_136413122	13.455083321795408	10.465064805840873
chr9_138045164_138045179	19.435120353704477	2.990018515954535
chr9_34646593_34646608	1.4950092579772676	2.990018515954535
chrX_120464592_120464607	14.950092579772676	5.98003703190907
chrX_124378871_124378886	1.4950092579772676	4.485027773931803
chrX_31656282_31656297	5.98003703190907	7.475046289886338
chrX_39753004_39753019	5.98003703190907	7.475046289886338
chr1_10640437_10640452	10.465064805840873	16.445101837749945
chr1_116483692_116483707	1.4950092579772676	2.990018515954535
chr1_120059273_120059288	11.96007406381814	4.485027773931803
chr1_151330111_151330126	1.4950092579772676	11.96007406381814
chr1_161075280_161075295	0.0	5.98003703190907
chr1_16147333_16147348	4.485027773931803	5.98003703190907
chr1_167570409_167570424	8.970055547863605	8.970055547863605
chr1_180505931_180505946	17.94011109572721	19.435120353704477
chr1_195763904_195763919	4.485027773931803	8.970055547863605
chr1_211348755_211348770	4.485027773931803	13.455083321795408
chr1_219973254_219973269	1.4950092579772676	5.98003703190907
chr1_222886572_222886587	11.96007406381814	19.435120353704477
chr1_225443101_225443116	2.990018515954535	5.98003703190907
chr1_22730050_22730065	13.455083321795408	7.475046289886338
chr1_234997495_234997510	8.970055547863605	5.98003703190907
chr1_26922073_26922088	19.435120353704477	10.465064805840873
chr1_31234532_31234547	7.475046289886338	29.90018515954535
chr1_34590492_34590507	5.98003703190907	13.455083321795408
chr1_41372377_41372392	2.990018515954535	28.405175901568082
chr1_84089572_84089587	1.4950092579772676	2.990018515954535
chr1_92751085_92751100	5.98003703190907	10.465064805840873
chr1_9753454_9753469	5.98003703190907	7.475046289886338
chr10_104256867_104256882	14.950092579772676	14.950092579772676
chr10_119085967_119085982	14.950092579772676	7.475046289886338
chr10_128597105_128597120	2.990018515954535	11.96007406381814
chr10_13079884_13079899	14.950092579772676	26.910166643590813
chr10_35533827_35533842	7.475046289886338	10.465064805840873
chr10_35711823_35711838	8.970055547863605	10.465064805840873
chr10_43606814_43606829	8.970055547863605	13.455083321795408
chr10_51700646_51700661	1.4950092579772676	4.485027773931803
chr10_80462782_80462797	5.98003703190907	5.98003703190907
chr10_85618985_85619000	8.970055547863605	4.485027773931803
chr11_117932157_117932172	11.96007406381814	8.970055547863605
chr11_2442743_2442758	2.990018515954535	4.485027773931803
chr11_44270980_44270995	0.0	0.0
chr11_57321791_57321806	1.4950092579772676	35.88022219145441
chr11_65524568_65524583	4.485027773931803	16.445101837749945
chr11_69465856_69465871	7.475046289886338	17.94011109572721
chr11_713001_713016	0.0	7.475046289886338
chr11_9145048_9145063	4.485027773931803	10.465064805840873
chr12_101021635_101021650	5.98003703190907	8.970055547863605
chr12_110626155_110626170	11.96007406381814	22.42513886965901
chr12_113108459_113108474	7.475046289886338	5.98003703190907
chr12_116222532_116222547	1.4950092579772676	2.990018515954535
chr12_46160322_46160337	4.485027773931803	10.465064805840873
chr13_24894072_24894087	1.4950092579772676	2.990018515954535
chr13_32047278_32047293	2.990018515954535	10.465064805840873
chr13_39578026_39578041	1.4950092579772676	13.455083321795408
chr13_75437705_75437720	1.4950092579772676	1.4950092579772676
chr14_36099799_36099814	14.950092579772676	14.950092579772676
chr14_69739425_69739440	2.990018515954535	8.970055547863605
chr14_75945136_75945151	0.0	0.0
chr15_22887616_22887631	1.4950092579772676	2.990018515954535
chr15_42236459_42236474	5.98003703190907	4.485027773931803
chr15_45637972_45637987	10.465064805840873	11.96007406381814
chr15_62503681_62503696	1.4950092579772676	10.465064805840873
chr15_63324408_63324423	5.98003703190907	26.910166643590806
chr15_73990814_73990829	7.475046289886338	13.455083321795408
chr16_117837_117852	11.96007406381814	13.455083321795408
chr16_28693468_28693483	8.970055547863605	2.990018515954535
chr16_30441000_30441015	26.910166643590813	43.35526848134075
chr16_33656146_33656161	22.42513886965901	11.96007406381814
chr16_58389916_58389931	5.98003703190907	7.475046289886338
chr16_86204838_86204853	8.970055547863605	4.485027773931803
chr16_87723516_87723531	4.485027773931803	2.990018515954535
chr17_32333393_32333408	25.41515738561354	8.970055547863605
chr17_4720022_4720037	7.475046289886338	0.0
chr17_55812721_55812736	11.96007406381814	16.445101837749945
chr17_76082962_76082977	4.485027773931803	20.930129611681743
chr18_58699750_58699765	14.950092579772676	10.465064805840873
chr19_2607939_2607954	0.0	1.4950092579772676
chr19_42396567_42396582	31.395194417522617	1.4950092579772676
chr19_53851580_53851595	16.445101837749945	14.950092579772676
chr2_121670361_121670376	0.0	7.475046289886338
chr2_204538356_204538371	4.485027773931803	4.485027773931803
chr2_205270898_205270913	10.465064805840873	5.98003703190907
chr2_231174582_231174597	1.4950092579772676	17.94011109572721
chr2_44133777_44133792	7.475046289886338	4.485027773931803
chr2_71710952_71710967	0.0	7.475046289886338
chr2_8753768_8753783	5.98003703190907	8.970055547863605
chr2_88557484_88557499	2.990018515954535	5.98003703190907
chr20_32719585_32719600	10.465064805840873	17.94011109572721
chr20_35166670_35166685	1.4950092579772676	7.475046289886338
chr20_43745328_43745343	1.4950092579772676	10.465064805840873
chr20_46330569_46330584	5.98003703190907	1.4950092579772676
chr20_576371_576386	7.475046289886338	10.465064805840873
chr20_64014004_64014019	2.990018515954535	4.485027773931803
chr22_17802970_17802985	0.0	7.475046289886338
chr22_18349918_18349933	8.970055547863605	2.990018515954535
chr22_18512466_18512481	5.98003703190907	1.4950092579772676
chr22_24030486_24030501	1.4950092579772676	14.950092579772676
chr22_42341319_42341334	1.4950092579772676	13.455083321795408
chr3_108106592_108106607	20.930129611681743	16.445101837749945
chr3_108153655_108153670	1.4950092579772676	1.4950092579772676
chr3_123822116_123822131	0.0	5.98003703190907
chr3_129022512_129022527	1.4950092579772676	4.485027773931803
chr3_158267252_158267267	0.0	2.990018515954535
chr3_169923367_169923382	7.475046289886338	2.990018515954535
chr3_33716446_33716461	7.475046289886338	1.4950092579772676
chr3_36738996_36739011	1.4950092579772676	8.970055547863605
chr3_45737464_45737479	1.4950092579772676	2.990018515954535
chr3_9906671_9906686	8.970055547863605	4.485027773931803
chr4_109068103_109068118	1.4950092579772676	1.4950092579772676
chr4_123603431_123603446	8.970055547863605	2.990018515954535
chr4_1346733_1346748	1.4950092579772676	0.0
chr4_13563060_13563075	11.96007406381814	5.98003703190907
chr4_138912648_138912663	2.990018515954535	2.990018515954535
chr4_139711611_139711626	11.96007406381814	7.475046289886338
chr4_163227386_163227401	17.94011109572721	4.485027773931803
chr4_185782743_185782758	1.4950092579772676	8.970055547863605
chr4_186645180_186645195	0.0	16.445101837749945
chr4_38365932_38365947	4.485027773931803	22.425138869659012
chr4_38367176_38367191	7.475046289886338	1.4950092579772676
chr4_88881151_88881166	1.4950092579772676	8.970055547863605
chr5_129118525_129118540	2.990018515954535	10.465064805840873
chr5_138975260_138975275	4.485027773931803	2.990018515954535
chr5_160165345_160165360	1.4950092579772676	4.485027773931803
chr5_170168229_170168244	4.485027773931803	10.465064805840873
chr5_180172601_180172616	13.455083321795408	0.0
chr5_39498399_39498414	4.485027773931803	8.970055547863605
chr5_42620992_42621007	4.485027773931803	34.38521293347714
chr5_56517096_56517111	7.475046289886338	4.485027773931803
chr5_87022725_87022740	7.475046289886338	5.98003703190907
chr5_88881904_88881919	13.455083321795408	17.94011109572721
chr6_127008628_127008643	2.990018515954535	4.485027773931803
chr6_12861796_12861811	8.970055547863605	31.39519441752261
chr6_141487131_141487146	4.485027773931803	13.455083321795408
chr6_142851215_142851230	2.990018515954535	7.475046289886338
chr6_143968022_143968037	7.475046289886338	7.475046289886338
chr6_152183672_152183687	5.98003703190907	7.475046289886338
chr6_35562192_35562207	7.475046289886338	4.485027773931803
chr6_43672586_43672601	4.485027773931803	1.4950092579772676
chr6_90001591_90001606	1.4950092579772676	4.485027773931803
chr7_105885591_105885606	11.96007406381814	5.98003703190907
chr7_106758051_106758066	5.98003703190907	2.990018515954535
chr7_12942214_12942229	5.98003703190907	11.96007406381814
chr7_13265461_13265476	8.970055547863605	10.465064805840873
chr7_140054956_140054971	16.445101837749945	4.485027773931803
chr7_144936511_144936526	7.475046289886338	7.475046289886338
chr7_153154335_153154350	2.990018515954535	4.485027773931803
chr7_36512804_36512819	7.475046289886338	2.990018515954535
chr7_40702344_40702359	7.475046289886338	5.98003703190907
chr7_55296273_55296288	8.970055547863605	1.4950092579772676
chr7_64619041_64619056	29.900185159545345	22.42513886965901
chr7_73849653_73849668	4.485027773931803	2.990018515954535
chr7_78616731_78616746	0.0	5.98003703190907
chr7_901532_901547	0.0	0.0
chr7_97868972_97868987	5.98003703190907	8.970055547863605
chr8_123182277_123182292	8.970055547863605	14.950092579772676
chr8_143874420_143874435	1.4950092579772676	4.485027773931803
chr8_99012033_99012048	2.990018515954535	4.485027773931803
chr9_104982826_104982841	2.990018515954535	2.990018515954535
chr9_125428573_125428588	5.98003703190907	22.42513886965901
chr9_128568636_128568651	13.455083321795408	8.970055547863605
chr9_128723595_128723610	10.465064805840873	1.4950092579772676
chr9_33151469_33151484	8.970055547863605	11.96007406381814
chr9_37944084_37944099	4.485027773931803	8.970055547863605
chr9_42434908_42434923	7.475046289886338	14.950092579772676
chr9_78281417_78281432	4.485027773931803	4.485027773931803
chrX_110489889_110489904	4.485027773931803	13.455083321795408
chrX_118297726_118297741	5.98003703190907	17.94011109572721
chrX_131723850_131723865	2.990018515954535	2.990018515954535
chrX_70132982_70132997	13.455083321795408	25.41515738561354
chr1_109365846_109365861	1.4950092579772676	7.475046289886338
chr1_110176458_110176473	4.485027773931803	5.98003703190907
chr1_110200396_110200411	5.98003703190907	23.920148127636278
chr1_110880457_110880472	5.98003703190907	19.435120353704477
chr1_114353410_114353425	0.0	4.485027773931803
chr1_118995510_118995525	7.475046289886338	7.475046289886338
chr1_12513470_12513485	5.98003703190907	7.475046289886338
chr1_147985514_147985529	7.475046289886338	14.950092579772676
chr1_148017673_148017688	1.4950092579772676	11.96007406381814
chr1_17422656_17422671	2.990018515954535	4.485027773931803
chr1_183689845_183689860	2.990018515954535	25.415157385613547
chr1_200739937_200739952	5.98003703190907	11.96007406381814
chr1_209863907_209863922	10.465064805840873	8.970055547863605
chr1_22023101_22023116	2.990018515954535	23.920148127636274
chr1_230594567_230594582	7.475046289886338	8.970055547863605
chr1_235759141_235759156	0.0	13.455083321795408
chr1_32125545_32125560	4.485027773931803	4.485027773931803
chr1_39566873_39566888	8.970055547863605	7.475046289886338
chr1_40031003_40031018	4.485027773931803	20.930129611681743
chr1_44327976_44327991	10.465064805840873	4.485027773931803
chr1_54547805_54547820	1.4950092579772676	4.485027773931803
chr1_6054808_6054823	11.96007406381814	10.465064805840873
chr1_63849340_63849355	2.990018515954535	2.990018515954535
chr1_75583726_75583741	1.4950092579772676	4.485027773931803
chr1_85527290_85527305	2.990018515954535	2.990018515954535
chr1_91652012_91652027	8.970055547863605	8.970055547863605
chr1_93878680_93878695	10.465064805840873	26.910166643590806
chr1_98222130_98222145	10.465064805840873	5.98003703190907
chr10_124465918_124465933	5.98003703190907	13.455083321795408
chr10_16016885_16016900	7.475046289886338	2.990018515954535
chr10_21497370_21497385	1.4950092579772676	16.445101837749945
chr10_45641140_45641155	10.465064805840873	25.41515738561354
chr10_50474075_50474090	4.485027773931803	2.990018515954535
chr10_67698064_67698079	8.970055547863605	2.990018515954535
chr10_69757913_69757928	16.445101837749945	8.970055547863605
chr10_71852528_71852543	14.950092579772676	17.94011109572721
chr10_73887855_73887870	11.96007406381814	8.970055547863605
chr10_78799177_78799192	10.465064805840873	49.33530551324982
chr10_86439694_86439709	2.990018515954535	4.485027773931803
chr10_97402759_97402774	8.970055547863605	13.455083321795408
chr11_10900438_10900453	2.990018515954535	13.455083321795408
chr11_3123433_3123448	8.970055547863605	5.98003703190907
chr11_44070055_44070070	7.475046289886338	0.0
chr11_67121511_67121526	10.465064805840873	13.455083321795408
chr11_67157248_67157263	2.990018515954535	14.950092579772676
chr11_6736687_6736702	5.98003703190907	1.4950092579772676
chr11_70024537_70024552	16.445101837749945	13.455083321795408
chr11_9789969_9789984	0.0	10.465064805840873
chr12_107657295_107657310	1.4950092579772676	17.94011109572721
chr12_23686287_23686302	14.950092579772676	11.96007406381814
chr12_29220842_29220857	8.970055547863605	8.970055547863605
chr12_39458915_39458930	16.445101837749945	19.435120353704477
chr12_42504253_42504268	5.98003703190907	7.475046289886338
chr12_52804387_52804402	8.970055547863605	1.4950092579772676
chr12_53644176_53644191	0.0	4.485027773931803
chr12_57372961_57372976	8.970055547863605	10.465064805840873
chr12_64466373_64466388	10.465064805840873	11.96007406381814
chr12_67108054_67108069	5.98003703190907	19.435120353704477
chr12_67110533_67110548	7.475046289886338	2.990018515954535
chr13_32734638_32734653	0.0	4.485027773931803
chr13_83221427_83221442	1.4950092579772676	2.990018515954535
chr14_23579283_23579298	2.990018515954535	1.4950092579772676
chr14_29607542_29607557	2.990018515954535	7.475046289886338
chr14_69725682_69725697	0.0	1.4950092579772676
chr15_42364728_42364743	2.990018515954535	7.475046289886338
chr15_50211161_50211176	5.98003703190907	13.455083321795408
chr15_57575517_57575532	13.455083321795408	11.96007406381814
chr15_66818196_66818211	10.465064805840873	25.41515738561354
chr15_75713711_75713726	7.475046289886338	2.990018515954535
chr15_85104774_85104789	1.4950092579772676	31.39519441752261
chr15_90436093_90436108	0.0	7.475046289886338
chr16_1659704_1659719	4.485027773931803	31.395194417522617
chr16_1679632_1679647	11.96007406381814	19.435120353704477
chr16_24986558_24986573	5.98003703190907	4.485027773931803
chr16_2532624_2532639	0.0	22.42513886965901
chr16_52597732_52597747	1.4950092579772676	2.990018515954535
chr16_53864038_53864053	7.475046289886338	11.96007406381814
chr16_56776803_56776818	11.96007406381814	11.96007406381814
chr16_58026260_58026275	1.4950092579772676	4.485027773931803
chr16_67509203_67509218	7.475046289886338	20.930129611681743
chr16_72646828_72646843	7.475046289886338	19.435120353704477
chr16_79519642_79519657	1.4950092579772676	0.0
chr16_79811716_79811731	2.990018515954535	4.485027773931803
chr17_16129452_16129467	1.4950092579772676	10.465064805840873
chr17_20267668_20267683	5.98003703190907	10.465064805840873
chr17_27879360_27879375	1.4950092579772676	19.435120353704477
chr17_30851975_30851990	5.98003703190907	7.475046289886338
chr17_38742705_38742720	4.485027773931803	1.4950092579772676
chr17_40826669_40826684	7.475046289886338	7.475046289886338
chr17_44542378_44542393	14.950092579772676	10.465064805840873
chr17_45440508_45440523	1.4950092579772676	5.98003703190907
chr17_64025395_64025410	4.485027773931803	11.96007406381814
chr17_80639902_80639917	7.475046289886338	5.98003703190907
chr18_48488654_48488669	2.990018515954535	1.4950092579772676
chr18_63451700_63451715	11.96007406381814	1.4950092579772676
chr18_9653648_9653663	2.990018515954535	17.94011109572721
chr19_19057111_19057126	7.475046289886338	28.405175901568086
chr19_33155834_33155849	2.990018515954535	11.96007406381814
chr19_46714164_46714179	7.475046289886338	1.4950092579772676
chr19_51147934_51147949	4.485027773931803	7.475046289886338
chr19_55151536_55151551	5.98003703190907	13.455083321795408
chr19_5749154_5749169	5.98003703190907	19.435120353704477
chr2_121804528_121804543	1.4950092579772676	1.4950092579772676
chr2_148561687_148561702	11.96007406381814	5.98003703190907
chr2_168849886_168849901	10.465064805840873	7.475046289886338
chr2_190583929_190583944	5.98003703190907	4.485027773931803
chr2_191927445_191927460	2.990018515954535	5.98003703190907
chr2_218864406_218864421	8.970055547863605	16.445101837749945
chr2_219125888_219125903	2.990018515954535	11.96007406381814
chr2_229732068_229732083	1.4950092579772676	11.96007406381814
chr2_28835986_28836001	7.475046289886338	10.465064805840873
chr2_41606104_41606119	2.990018515954535	17.94011109572721
chr2_54720764_54720779	4.485027773931803	5.98003703190907
chr2_62292471_62292486	2.990018515954535	1.4950092579772676
chr2_73684428_73684443	13.455083321795408	1.4950092579772676
chr20_38326103_38326118	19.435120353704477	7.475046289886338
chr20_50709038_50709053	0.0	4.485027773931803
chr21_15138740_15138755	4.485027773931803	8.970055547863605
chr21_37920532_37920547	14.950092579772676	2.990018515954535
chr21_7600150_7600165	0.0	2.990018515954535
chr21_8122381_8122396	1.4950092579772676	2.990018515954535
chr22_18769787_18769802	5.98003703190907	2.990018515954535
chr22_43310473_43310488	2.990018515954535	1.4950092579772676
chr22_43958046_43958061	0.0	0.0
chr3_100339094_100339109	1.4950092579772676	0.0
chr3_125929850_125929865	2.990018515954535	19.435120353704477
chr3_126907740_126907755	4.485027773931803	10.465064805840873
chr3_129039758_129039773	28.405175901568086	11.96007406381814
chr3_155262385_155262400	7.475046289886338	2.990018515954535
chr4_10355742_10355757	7.475046289886338	14.950092579772676
chr4_122777122_122777137	4.485027773931803	14.950092579772676
chr4_127948452_127948467	22.42513886965901	13.455083321795408
chr4_138562139_138562154	2.990018515954535	2.990018515954535
chr4_146275629_146275644	0.0	1.4950092579772676
chr4_169315064_169315079	5.98003703190907	4.485027773931803
chr4_17238838_17238853	2.990018515954535	1.4950092579772676
chr4_68491248_68491263	8.970055547863605	5.98003703190907
chr4_98744521_98744536	8.970055547863605	8.970055547863605
chr5_140161571_140161586	7.475046289886338	1.4950092579772676
chr5_142845703_142845718	13.455083321795408	0.0
chr5_170755861_170755876	5.98003703190907	11.96007406381814
chr5_29899837_29899852	8.970055547863605	1.4950092579772676
chr5_37736192_37736207	8.970055547863605	2.990018515954535
chr5_71989712_71989727	2.990018515954535	10.465064805840873
chr6_10099333_10099348	5.98003703190907	7.475046289886338
chr6_106670429_106670444	5.98003703190907	16.445101837749945
chr6_109450996_109451011	7.475046289886338	17.94011109572721
chr6_145736445_145736460	8.970055547863605	19.435120353704477
chr6_152068837_152068852	1.4950092579772676	4.485027773931803
chr6_157659737_157659752	2.990018515954535	7.475046289886338
chr6_163725759_163725774	4.485027773931803	5.98003703190907
chr6_28314705_28314720	1.4950092579772676	5.98003703190907
